trip_type,slug,trip_title,start_date,variant_name,price_inr
domestic,summer-spiti,Summer Spiti,2026-07-04,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-07-11,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-07-11,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-07-11,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-07-18,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-07-18,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-07-18,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-07-25,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-07-25,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-07-25,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-08-01,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-08-01,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-08-01,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-08-08,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-08-08,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-08-08,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-08-15,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-08-15,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-08-15,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-08-22,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-08-22,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-08-22,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-08-29,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-08-29,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-08-29,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-09-05,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-09-05,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-09-05,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-09-12,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-09-12,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-09-12,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-09-19,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-09-19,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-09-19,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-09-26,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-09-26,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-09-26,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-10-03,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-10-03,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-10-03,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-10-10,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-10-10,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-10-10,Triple Sharing,18500
domestic,summer-spiti,Summer Spiti,2026-10-17,Double Sharing,19500
domestic,summer-spiti,Summer Spiti,2026-10-17,Quad Sharing,17500
domestic,summer-spiti,Summer Spiti,2026-10-17,Triple Sharing,18500
domestic,teen-taal,Teen Taal 3N,2026-05-29,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-05-29,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-05-29,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-06-05,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-06-05,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-06-05,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-06-12,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-06-12,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-06-12,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-06-19,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-06-19,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-06-19,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-06-26,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-06-26,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-06-26,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-07-03,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-07-03,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-07-03,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-07-10,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-07-10,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-07-10,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-07-17,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-07-17,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-07-17,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-07-24,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-07-24,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-07-24,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-07-31,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-07-31,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-07-31,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-08-07,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-08-07,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-08-07,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-08-14,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-08-14,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-08-14,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-08-21,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-08-21,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-08-21,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-08-28,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-08-28,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-08-28,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-09-04,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-09-04,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-09-04,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-09-11,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-09-11,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-09-11,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-09-18,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-09-18,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-09-18,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-09-25,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-09-25,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-09-25,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-10-02,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-10-02,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-10-02,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-10-09,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-10-09,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-10-09,Triple Sharing,15000
domestic,teen-taal,Teen Taal 3N,2026-10-16,Double Sharing,15500
domestic,teen-taal,Teen Taal 3N,2026-10-16,Quad Sharing,14500
domestic,teen-taal,Teen Taal 3N,2026-10-16,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-05-29,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-05-29,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-05-29,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-05,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-05,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-05,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-12,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-12,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-12,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-19,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-19,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-19,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-26,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-26,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-06-26,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-03,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-03,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-03,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-10,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-10,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-10,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-17,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-17,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-17,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-24,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-24,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-24,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-31,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-31,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-07-31,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-07,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-07,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-07,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-14,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-14,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-14,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-21,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-21,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-21,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-28,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-28,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-08-28,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-04,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-04,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-04,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-11,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-11,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-11,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-18,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-18,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-18,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-25,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-25,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-09-25,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-02,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-02,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-02,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-09,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-09,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-09,Triple Sharing,15000
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-16,Double Sharing,15500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-16,Quad Sharing,14500
domestic,teen-taal-with-gopuranjan-4n,Teen Taal with Gopuranjan 4N,2026-10-16,Triple Sharing,15000
international,thailand-full-moon-party,Thailand Full Moon,2026-03-01,Double Sharing,52999
international,thailand-full-moon-party,Thailand Full Moon,2026-03-31,Double Sharing,52999
international,thailand-full-moon-party,Thailand Full Moon,2026-04-29,Double Sharing,52999
international,thailand-songkran-festival,Thailand  Songkaran,2026-04-12,Double Sharing,59999
international,vietnam,Veitnam,2026-03-07,Double Sharing,59999
international,vietnam,Veitnam,2026-03-21,Double Sharing,59999
domestic,winter-spiti-expedition,Winter spiti,2026-03-21,Triple Sharing,18499
domestic,zanskar-6n,Zanskar 6N,2026-05-23,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-05-30,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-06-06,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-06-13,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-06-20,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-06-27,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-07-04,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-07-11,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-07-18,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-07-25,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-08-01,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-08-08,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-08-15,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-08-22,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-08-29,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-09-05,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-09-12,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-09-19,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-09-26,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-10-03,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-10-10,Triple Sharing,22999
domestic,zanskar-6n,Zanskar 6N,2026-10-17,Triple Sharing,22999
